time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,city
2024-11-25T03:00,17.4,67,0.0,989.2,7.3,259,Delhi
2024-11-25T04:00,16.8,69,0.0,989.6,6.7,284,Delhi
2024-11-25T05:00,16.3,72,0.0,989.8,7.0,273,Delhi
2024-11-25T06:00,15.1,81,0.0,990.8,6.7,275,Delhi
2024-11-25T07:00,15.3,82,0.0,991.5,7.8,274,Delhi
2024-11-25T08:00,16.9,75,0.0,992.2,7.0,273,Delhi
2024-11-25T09:00,19.7,64,0.0,993.2,5.8,279,Delhi
2024-11-25T10:00,22.6,55,0.0,993.1,6.6,286,Delhi
2024-11-25T11:00,24.4,45,0.0,992.1,9.8,293,Delhi
2024-11-25T12:00,25.2,38,0.0,990.9,11.0,293,Delhi
2024-11-25T13:00,25.7,38,0.0,989.9,11.0,298,Delhi
2024-11-25T14:00,25.9,38,0.0,989.3,10.9,304,Delhi
2024-11-25T15:00,25.6,40,0.0,988.9,10.8,308,Delhi
2024-11-25T16:00,24.8,43,0.0,988.8,10.6,309,Delhi
2024-11-25T17:00,23.5,47,0.0,988.8,7.9,305,Delhi
2024-11-25T18:00,23.0,49,0.0,989.0,7.0,291,Delhi
2024-11-25T19:00,21.9,52,0.0,989.5,7.2,282,Delhi
2024-11-25T20:00,20.9,55,0.0,989.9,7.2,282,Delhi
2024-11-25T21:00,20.0,57,0.0,990.4,6.4,280,Delhi
2024-11-25T22:00,19.1,60,0.0,990.5,5.2,282,Delhi
2024-11-25T23:00,18.4,63,0.0,990.4,5.2,290,Delhi
2024-11-26T00:00,17.8,65,0.0,990.3,5.2,284,Delhi
2024-11-26T01:00,17.0,69,0.0,990.2,4.9,274,Delhi
2024-11-26T02:00,16.3,73,0.0,989.8,4.5,265,Delhi
2024-11-26T03:00,15.7,76,0.0,989.8,5.0,257,Delhi
2024-11-26T04:00,15.1,79,0.0,989.9,5.8,254,Delhi
2024-11-26T05:00,14.5,81,0.0,990.3,5.8,256,Delhi
2024-11-26T06:00,13.9,86,0.0,990.8,5.4,264,Delhi
2024-11-26T07:00,14.1,83,0.0,991.5,6.0,261,Delhi
2024-11-26T08:00,15.9,73,0.0,992.3,6.1,265,Delhi
2024-11-26T09:00,18.8,59,0.0,993.2,5.1,274,Delhi
2024-11-26T10:00,21.7,49,0.0,993.3,5.8,286,Delhi
2024-11-26T11:00,23.8,41,0.0,992.4,7.1,297,Delhi
2024-11-26T12:00,24.9,35,0.0,991.1,9.0,303,Delhi
2024-11-26T13:00,25.5,33,0.0,990.0,10.0,303,Delhi
2024-11-26T14:00,25.6,32,0.0,989.2,10.4,306,Delhi
2024-11-26T15:00,25.3,30,0.0,988.6,10.3,308,Delhi
2024-11-26T16:00,24.5,32,0.0,988.5,10.0,304,Delhi
2024-11-26T17:00,22.8,38,0.0,988.6,5.8,296,Delhi
2024-11-26T18:00,22.2,42,0.0,989.2,5.1,280,Delhi
2024-11-26T19:00,21.2,47,0.0,989.7,5.6,276,Delhi
2024-11-26T20:00,20.2,51,0.0,989.8,5.9,284,Delhi
2024-11-26T21:00,19.3,53,0.0,990.1,5.8,292,Delhi
2024-11-26T22:00,18.6,54,0.0,990.1,5.6,297,Delhi
2024-11-26T23:00,17.8,57,0.0,989.8,5.1,302,Delhi
2024-11-27T00:00,17.3,59,0.0,989.2,4.9,303,Delhi
2024-11-27T01:00,16.9,60,0.0,988.9,4.0,302,Delhi
2024-11-27T02:00,16.2,62,0.0,988.7,3.8,278,Delhi
2024-11-27T03:00,15.5,65,0.0,988.7,4.6,261,Delhi
2024-11-27T04:00,15.0,67,0.0,988.8,5.4,256,Delhi
2024-11-27T05:00,14.4,70,0.0,988.9,5.2,254,Delhi
2024-11-27T06:00,13.6,77,0.0,989.8,4.9,260,Delhi
2024-11-27T07:00,14.0,75,0.0,990.5,4.2,260,Delhi
2024-11-27T08:00,16.2,66,0.0,991.4,3.6,267,Delhi
2024-11-27T09:00,19.0,55,0.0,992.2,1.5,306,Delhi
2024-11-27T10:00,21.8,45,0.0,992.4,2.1,329,Delhi
2024-11-27T11:00,23.9,37,0.0,991.5,3.3,324,Delhi
2024-11-27T12:00,25.1,33,0.0,990.4,5.4,318,Delhi
2024-11-27T13:00,25.8,29,0.0,989.5,7.3,314,Delhi
2024-11-27T14:00,26.0,27,0.0,988.9,8.0,310,Delhi
2024-11-27T15:00,25.6,27,0.0,988.5,8.1,315,Delhi
2024-11-27T16:00,24.8,27,0.0,988.6,7.8,316,Delhi
2024-11-27T17:00,22.8,32,0.0,988.8,4.3,312,Delhi
2024-11-27T18:00,22.0,35,0.0,989.3,3.8,329,Delhi
2024-11-27T19:00,21.3,39,0.0,989.9,2.1,329,Delhi
2024-11-27T20:00,20.5,43,0.0,990.4,2.2,312,Delhi
2024-11-27T21:00,19.7,46,0.0,990.7,2.6,321,Delhi
2024-11-27T22:00,18.9,49,0.0,990.7,2.7,323,Delhi
2024-11-27T23:00,18.2,52,0.0,990.5,2.3,331,Delhi
2024-11-28T00:00,18.0,53,0.0,990.2,1.2,333,Delhi
2024-11-28T01:00,17.6,55,0.0,990.1,1.0,22,Delhi
2024-11-28T02:00,16.9,57,0.0,990.1,1.8,45,Delhi
2024-11-28T03:00,16.3,60,0.0,990.1,1.5,54,Delhi
2024-11-28T04:00,15.5,64,0.0,990.2,0.8,315,Delhi
2024-11-28T05:00,14.2,69,0.0,990.3,2.1,290,Delhi
2024-11-28T06:00,12.8,80,0.0,991.1,3.1,277,Delhi
2024-11-28T07:00,12.8,80,0.0,991.6,3.5,279,Delhi
2024-11-28T08:00,15.2,68,0.0,992.5,4.0,297,Delhi
2024-11-28T09:00,18.5,55,0.0,993.4,2.9,317,Delhi
2024-11-28T10:00,21.3,47,0.0,993.8,3.2,341,Delhi
2024-11-28T11:00,23.3,38,0.0,993.3,4.0,350,Delhi
2024-11-28T12:00,24.5,32,0.0,992.3,4.4,339,Delhi
2024-11-28T13:00,25.3,27,0.0,991.6,5.3,332,Delhi
2024-11-28T14:00,25.5,26,0.0,990.9,6.4,328,Delhi
2024-11-28T15:00,25.2,27,0.0,990.5,6.5,328,Delhi
2024-11-28T16:00,24.4,29,0.0,990.6,6.0,331,Delhi
2024-11-28T17:00,22.0,36,0.0,990.7,4.4,325,Delhi
2024-11-28T18:00,21.9,39,0.0,991.1,4.3,15,Delhi
2024-11-28T19:00,20.8,46,0.0,991.5,4.0,355,Delhi
2024-11-28T20:00,19.9,50,0.0,991.9,3.9,338,Delhi
2024-11-28T21:00,19.2,53,0.0,992.1,2.9,338,Delhi
2024-11-28T22:00,18.5,56,0.0,992.4,2.2,355,Delhi
2024-11-28T23:00,17.7,59,0.0,992.3,1.8,11,Delhi
2024-11-29T00:00,17.2,62,0.0,991.9,1.8,354,Delhi
2024-11-29T01:00,16.7,65,0.0,991.6,1.9,338,Delhi
2024-11-29T02:00,15.8,70,0.0,991.5,2.7,337,Delhi
2024-11-29T03:00,15.1,74,0.0,991.3,2.0,333,Delhi
2024-11-29T04:00,14.5,78,0.0,991.2,2.1,322,Delhi
2024-11-29T05:00,13.7,82,0.0,991.6,2.4,306,Delhi
2024-11-29T06:00,12.5,86,0.0,992.5,2.2,312,Delhi
2024-11-29T07:00,12.7,86,0.0,993.2,1.2,309,Delhi
2024-11-29T08:00,14.8,77,0.0,994.3,1.5,291,Delhi
2024-11-29T09:00,17.7,68,0.0,994.7,1.7,319,Delhi
2024-11-29T10:00,20.3,58,0.0,994.8,2.6,344,Delhi
2024-11-29T11:00,22.2,49,0.0,993.8,3.4,357,Delhi
2024-11-29T12:00,23.4,43,0.0,992.7,3.3,9,Delhi
2024-11-29T13:00,24.2,38,0.0,991.7,2.6,16,Delhi
2024-11-29T14:00,24.6,35,0.0,990.9,2.3,18,Delhi
2024-11-29T15:00,24.5,34,0.0,990.5,2.4,9,Delhi
2024-11-29T16:00,24.0,35,0.0,990.4,2.9,356,Delhi
2024-11-29T17:00,22.0,43,0.0,990.6,3.2,344,Delhi
2024-11-29T18:00,21.9,45,0.0,991.0,5.1,356,Delhi
2024-11-29T19:00,20.5,53,0.0,991.6,3.2,357,Delhi
2024-11-29T20:00,20.1,54,0.0,991.8,2.1,345,Delhi
2024-11-29T21:00,19.4,57,0.0,992.1,2.0,355,Delhi
2024-11-29T22:00,18.7,60,0.0,991.9,1.8,360,Delhi
2024-11-29T23:00,18.2,63,0.0,991.8,1.0,22,Delhi
2024-11-30T00:00,17.6,65,0.0,991.0,0.7,14,Delhi
2024-11-30T01:00,16.9,68,0.0,990.6,0.5,360,Delhi
2024-11-30T02:00,15.9,73,0.0,990.2,1.5,315,Delhi
2024-11-30T03:00,15.0,78,0.0,990.1,2.3,288,Delhi
2024-11-30T04:00,13.9,83,0.0,990.2,3.6,279,Delhi
2024-11-30T05:00,13.2,86,0.0,990.3,4.0,270,Delhi
2024-11-30T06:00,12.4,88,0.0,991.3,3.9,283,Delhi
2024-11-30T07:00,12.7,86,0.0,992.0,3.8,275,Delhi
2024-11-30T08:00,14.7,76,0.0,992.5,3.8,270,Delhi
2024-11-30T09:00,17.6,63,0.0,993.2,3.1,298,Delhi
2024-11-30T10:00,20.4,54,0.0,993.2,3.9,313,Delhi
2024-11-30T11:00,22.5,44,0.0,992.3,5.3,325,Delhi
2024-11-30T12:00,23.9,38,0.0,991.3,6.5,332,Delhi
2024-11-30T13:00,24.6,35,0.0,989.8,6.6,338,Delhi
2024-11-30T14:00,24.9,33,0.0,988.9,7.3,344,Delhi
2024-11-30T15:00,24.7,34,0.0,988.3,8.0,344,Delhi
2024-11-30T16:00,23.9,38,0.0,988.2,8.0,344,Delhi
2024-11-30T17:00,22.1,45,0.0,988.1,4.7,337,Delhi
2024-11-30T18:00,21.8,46,0.0,988.4,3.9,283,Delhi
2024-11-30T19:00,20.8,52,0.0,988.9,4.0,273,Delhi
2024-11-30T20:00,20.0,57,0.0,989.1,4.3,270,Delhi
2024-11-30T21:00,19.1,62,0.0,989.4,4.6,261,Delhi
2024-11-30T22:00,18.4,66,0.0,989.4,4.5,263,Delhi
2024-11-30T23:00,17.6,70,0.0,989.3,4.5,272,Delhi
2024-12-01T00:00,17.2,73,0.0,988.8,4.8,281,Delhi
2024-12-01T01:00,16.5,76,0.0,988.4,4.2,295,Delhi
2024-12-01T02:00,16.1,78,0.0,988.3,4.2,306,Delhi
2024-12-01T03:00,15.6,80,0.0,988.3,4.3,315,Delhi
2024-12-01T04:00,15.2,81,0.0,988.3,4.2,320,Delhi
2024-12-01T05:00,15.0,81,0.0,988.7,3.1,315,Delhi
2024-12-01T06:00,14.1,85,0.0,989.4,2.7,298,Delhi
2024-12-01T07:00,14.0,85,0.0,989.9,3.4,273,Delhi
2024-12-01T08:00,16.1,74,0.0,990.7,4.2,277,Delhi
2024-12-01T09:00,18.4,64,0.0,991.3,3.4,295,Delhi
2024-12-01T10:00,20.6,54,0.0,991.4,3.2,297,Delhi
2024-12-01T11:00,22.5,45,0.0,990.8,3.5,298,Delhi
2024-12-01T12:00,23.8,39,0.0,989.7,4.9,306,Delhi
2024-12-01T13:00,24.6,37,0.0,988.3,6.5,312,Delhi
2024-12-01T14:00,24.8,38,0.0,987.2,7.0,305,Delhi
2024-12-01T15:00,24.4,40,0.0,986.6,7.5,297,Delhi
2024-12-01T16:00,23.6,44,0.0,986.4,8.1,295,Delhi
2024-12-01T17:00,22.3,49,0.0,986.1,5.5,293,Delhi
2024-12-01T18:00,22.2,49,0.0,986.8,7.3,308,Delhi
2024-12-01T19:00,21.5,52,0.0,987.4,6.1,315,Delhi
2024-12-01T20:00,20.5,56,0.0,987.5,5.0,316,Delhi
2024-12-01T21:00,19.5,61,0.0,987.7,4.6,318,Delhi
2024-12-01T22:00,18.6,65,0.0,987.6,3.9,286,Delhi
2024-12-01T23:00,17.8,69,0.0,987.6,4.1,268,Delhi
2024-12-02T00:00,17.1,72,0.0,987.3,4.7,270,Delhi
2024-12-02T01:00,16.5,74,0.0,987.1,5.2,270,Delhi
2024-12-02T02:00,15.8,77,0.0,986.8,4.9,278,Delhi
2024-12-02T03:00,15.1,80,0.0,986.5,4.6,283,Delhi
2024-12-02T04:00,14.6,82,0.0,986.7,4.8,292,Delhi
2024-12-02T05:00,14.2,82,0.0,987.1,4.9,298,Delhi
2024-12-02T06:00,13.3,87,0.0,988.1,4.0,302,Delhi
2024-12-02T07:00,13.5,85,0.0,988.9,3.2,270,Delhi
2024-12-02T08:00,15.8,73,0.0,990.0,4.1,270,Delhi
2024-12-02T09:00,18.3,61,0.0,990.9,3.2,289,Delhi
2024-12-02T10:00,20.7,51,0.0,991.1,3.5,294,Delhi
2024-12-02T11:00,22.8,42,0.0,990.6,4.5,307,Delhi
2024-12-02T12:00,24.4,35,0.0,989.7,6.2,327,Delhi
2024-12-02T13:00,25.4,32,0.0,988.8,7.1,333,Delhi
2024-12-02T14:00,25.8,32,0.0,988.3,6.8,328,Delhi
2024-12-02T15:00,25.5,33,0.0,988.0,6.2,319,Delhi
2024-12-02T16:00,24.7,36,0.0,988.0,6.5,309,Delhi
2024-12-02T17:00,22.7,43,0.0,987.8,4.7,293,Delhi
2024-12-02T18:00,22.5,45,0.0,988.6,4.8,299,Delhi
2024-12-02T19:00,21.5,48,0.0,989.1,4.8,301,Delhi
2024-12-02T20:00,20.7,52,0.0,989.4,5.0,305,Delhi
2024-12-02T21:00,19.9,55,0.0,989.8,5.1,302,Delhi
2024-12-02T22:00,19.0,60,0.0,990.0,4.8,299,Delhi
2024-12-02T23:00,18.2,64,0.0,990.3,4.4,302,Delhi
2024-12-03T00:00,17.5,68,0.0,990.1,4.5,299,Delhi
2024-12-03T01:00,17.1,70,0.0,990.2,5.8,304,Delhi
2024-12-03T02:00,16.7,73,0.0,990.0,6.8,312,Delhi
2024-12-03T03:00,16.1,74,0.0,989.8,5.5,308,Delhi
2024-12-03T04:00,15.5,76,0.0,989.7,4.7,293,Delhi
2024-12-03T05:00,14.8,78,0.0,990.0,4.4,282,Delhi
2024-12-03T06:00,13.5,87,0.0,990.4,4.4,263,Delhi
2024-12-03T07:00,13.8,85,0.0,991.0,4.9,268,Delhi
2024-12-03T08:00,15.9,74,0.0,991.9,5.7,283,Delhi
2024-12-03T09:00,18.7,60,0.0,992.7,4.5,307,Delhi
2024-12-03T10:00,21.3,50,0.0,993.0,4.8,318,Delhi
2024-12-03T11:00,23.7,41,0.0,992.5,5.9,322,Delhi
2024-12-03T12:00,25.3,35,0.0,991.6,7.6,326,Delhi
2024-12-03T13:00,26.3,31,0.0,991.0,9.1,324,Delhi
2024-12-03T14:00,26.5,30,0.0,990.1,10.3,324,Delhi
2024-12-03T15:00,26.1,31,0.0,989.6,10.7,324,Delhi
2024-12-03T16:00,25.1,35,0.0,989.5,10.0,321,Delhi
2024-12-03T17:00,23.4,41,0.0,989.6,6.7,314,Delhi
2024-12-03T18:00,23.4,43,0.0,990.2,6.5,300,Delhi
2024-12-03T19:00,22.4,47,0.0,990.8,7.0,305,Delhi
2024-12-03T20:00,21.4,51,0.0,991.2,6.8,305,Delhi
2024-12-03T21:00,20.4,54,0.0,991.2,6.9,300,Delhi
2024-12-03T22:00,19.6,57,0.0,991.3,7.4,293,Delhi
2024-12-03T23:00,18.9,59,0.0,991.2,8.0,295,Delhi
2024-12-04T00:00,18.4,58,0.0,990.6,8.6,303,Delhi
2024-12-04T01:00,17.9,55,0.0,990.4,8.9,302,Delhi
2024-12-04T02:00,17.6,54,0.0,989.9,9.2,301,Delhi
2024-12-04T03:00,17.2,55,0.0,989.5,9.6,303,Delhi
2024-12-04T04:00,16.8,56,0.0,989.1,9.5,306,Delhi
2024-12-04T05:00,16.4,59,0.0,989.3,9.3,299,Delhi
2024-12-04T06:00,15.3,74,0.0,989.6,9.0,299,Delhi
2024-12-04T07:00,15.2,75,0.0,990.2,9.4,287,Delhi
2024-12-04T08:00,16.5,69,0.0,991.2,10.1,272,Delhi
2024-12-04T09:00,18.6,61,0.0,992.0,9.3,285,Delhi
2024-12-04T10:00,20.9,53,0.0,991.8,9.6,291,Delhi
2024-12-04T11:00,23.2,44,0.0,991.2,10.7,297,Delhi
2024-12-04T12:00,24.8,37,0.0,990.3,13.0,304,Delhi
2024-12-04T13:00,25.5,35,0.0,989.3,13.5,303,Delhi
2024-12-04T14:00,25.6,34,0.0,988.8,14.2,302,Delhi
2024-12-04T15:00,25.1,34,0.0,988.3,14.1,301,Delhi
2024-12-04T16:00,24.3,36,0.0,988.4,13.0,304,Delhi
2024-12-04T17:00,22.8,39,0.0,988.6,9.0,301,Delhi
2024-12-04T18:00,22.4,40,0.0,989.4,8.5,295,Delhi
2024-12-04T19:00,21.3,43,0.0,989.9,8.1,295,Delhi
2024-12-04T20:00,20.3,44,0.0,990.2,7.4,299,Delhi
2024-12-04T21:00,19.5,45,0.0,990.3,7.1,297,Delhi
2024-12-04T22:00,18.8,46,0.0,990.3,6.9,301,Delhi
2024-12-04T23:00,17.9,48,0.0,990.0,6.6,305,Delhi
2024-12-05T00:00,17.0,50,0.0,989.5,6.6,296,Delhi
2024-12-05T01:00,16.2,53,0.0,989.2,7.3,279,Delhi
2024-12-05T02:00,15.2,58,0.0,989.1,7.3,277,Delhi
2024-12-05T03:00,14.6,61,0.0,988.7,7.5,281,Delhi
2024-12-05T04:00,14.1,64,0.0,988.5,7.6,278,Delhi
2024-12-05T05:00,13.6,64,0.0,988.5,7.6,278,Delhi
2024-12-05T06:00,12.0,68,0.0,989.3,6.5,273,Delhi
2024-12-05T07:00,12.0,66,0.0,989.9,7.4,266,Delhi
2024-12-05T08:00,13.5,59,0.0,990.8,9.3,255,Delhi
2024-12-05T09:00,15.9,48,0.0,991.7,7.7,261,Delhi
2024-12-05T10:00,18.7,40,0.0,991.9,8.1,264,Delhi
2024-12-05T11:00,21.1,34,0.0,991.2,9.4,270,Delhi
2024-12-05T12:00,22.8,28,0.0,990.1,10.9,279,Delhi
2024-12-05T13:00,23.5,25,0.0,989.2,12.1,287,Delhi
2024-12-05T14:00,23.6,25,0.0,988.5,12.5,291,Delhi
2024-12-05T15:00,23.2,26,0.0,988.3,12.7,293,Delhi
2024-12-05T16:00,22.4,28,0.0,988.2,11.8,294,Delhi
2024-12-05T17:00,20.7,32,0.0,988.1,6.9,293,Delhi
2024-12-05T18:00,20.2,35,0.0,988.9,6.9,284,Delhi
2024-12-05T19:00,19.2,38,0.0,989.3,6.6,286,Delhi
2024-12-05T20:00,18.3,39,0.0,989.5,6.3,290,Delhi
2024-12-05T21:00,17.6,41,0.0,989.7,5.8,300,Delhi
2024-12-05T22:00,16.9,43,0.0,989.5,5.6,310,Delhi
2024-12-05T23:00,16.5,44,0.0,989.2,5.9,310,Delhi
2024-12-06T00:00,16.1,44,0.0,988.6,6.0,307,Delhi
2024-12-06T01:00,15.3,46,0.0,988.3,5.5,287,Delhi
2024-12-06T02:00,14.4,50,0.0,988.0,5.1,276,Delhi
2024-12-06T03:00,13.8,53,0.0,987.8,5.1,264,Delhi
2024-12-06T04:00,13.3,56,0.0,987.7,6.9,250,Delhi
2024-12-06T05:00,12.5,61,0.0,988.0,6.9,255,Delhi
2024-12-06T06:00,11.3,73,0.0,988.9,6.5,262,Delhi
2024-12-06T07:00,11.3,73,0.0,989.4,7.2,258,Delhi
2024-12-06T08:00,13.2,64,0.0,989.9,8.5,257,Delhi
2024-12-06T09:00,16.2,52,0.0,990.5,6.0,267,Delhi
2024-12-06T10:00,19.2,41,0.0,990.7,6.7,276,Delhi
2024-12-06T11:00,21.6,35,0.0,990.0,8.5,283,Delhi
2024-12-06T12:00,22.8,34,0.0,988.9,10.8,291,Delhi
2024-12-06T13:00,23.4,34,0.0,988.0,11.9,292,Delhi
2024-12-06T14:00,23.5,34,0.0,987.3,12.0,291,Delhi
2024-12-06T15:00,23.1,35,0.0,986.8,11.3,290,Delhi
2024-12-06T16:00,22.4,36,0.0,986.7,10.3,293,Delhi
2024-12-06T17:00,20.7,40,0.0,986.9,5.9,293,Delhi
2024-12-06T18:00,20.2,41,0.0,987.2,5.0,305,Delhi
2024-12-06T19:00,19.1,45,0.0,987.7,5.1,315,Delhi
2024-12-06T20:00,18.2,46,0.0,988.0,5.5,324,Delhi
2024-12-06T21:00,17.3,44,0.0,988.3,5.5,324,Delhi
2024-12-06T22:00,16.5,45,0.0,988.3,5.4,326,Delhi
2024-12-06T23:00,16.1,45,0.0,987.8,4.4,325,Delhi
2024-12-07T00:00,15.7,45,0.0,987.0,3.4,313,Delhi
2024-12-07T01:00,15.0,47,0.0,986.7,4.2,310,Delhi
2024-12-07T02:00,14.4,49,0.0,986.6,3.2,313,Delhi
2024-12-07T03:00,13.4,52,0.0,986.3,3.2,289,Delhi
2024-12-07T04:00,12.2,57,0.0,986.2,4.8,259,Delhi
2024-12-07T05:00,11.4,62,0.0,986.3,4.8,248,Delhi
2024-12-07T06:00,9.7,73,0.0,987.5,4.7,261,Delhi
2024-12-07T07:00,9.9,74,0.0,988.2,4.4,261,Delhi
2024-12-07T08:00,12.4,65,0.0,989.0,5.0,268,Delhi
2024-12-07T09:00,15.8,53,0.0,989.8,1.3,304,Delhi
2024-12-07T10:00,19.0,43,0.0,990.4,0.8,333,Delhi
2024-12-07T11:00,21.2,33,0.0,989.8,0.5,360,Delhi
2024-12-07T12:00,22.3,25,0.0,988.7,2.0,333,Delhi
2024-12-07T13:00,22.9,22,0.0,987.8,2.7,323,Delhi
2024-12-07T14:00,23.1,20,0.0,987.2,3.1,310,Delhi
2024-12-07T15:00,22.9,20,0.0,986.8,2.7,302,Delhi
2024-12-07T16:00,22.3,21,0.0,986.9,2.7,298,Delhi
2024-12-07T17:00,20.4,27,0.0,987.0,1.2,309,Delhi
2024-12-07T18:00,19.9,29,0.0,987.9,4.5,95,Delhi
2024-12-07T19:00,18.8,35,0.0,988.2,5.0,111,Delhi
2024-12-07T20:00,17.1,44,0.0,988.6,4.0,117,Delhi
2024-12-07T21:00,16.1,49,0.0,988.8,3.9,133,Delhi
2024-12-07T22:00,15.3,54,0.0,989.2,4.1,119,Delhi
2024-12-07T23:00,14.4,58,0.0,988.8,4.5,106,Delhi
2024-12-08T00:00,13.5,62,0.0,988.4,5.0,116,Delhi
2024-12-08T01:00,12.9,64,0.0,988.2,5.4,116,Delhi
2024-12-08T02:00,12.6,64,0.0,987.7,5.6,117,Delhi
2024-12-08T03:00,12.2,65,0.0,987.5,6.1,122,Delhi
2024-12-08T04:00,11.9,66,0.0,987.4,6.5,124,Delhi
2024-12-08T05:00,11.7,67,0.0,987.7,7.7,115,Delhi
2024-12-08T06:00,11.0,71,0.0,988.6,8.4,110,Delhi
2024-12-08T07:00,11.1,70,0.0,989.5,8.7,122,Delhi
2024-12-08T08:00,12.5,63,0.0,990.3,9.4,120,Delhi
2024-12-08T09:00,14.9,54,0.0,990.7,8.1,122,Delhi
2024-12-08T10:00,17.8,45,0.0,990.5,8.9,124,Delhi
2024-12-08T11:00,20.3,37,0.0,989.6,12.5,133,Delhi
2024-12-08T12:00,21.5,35,0.0,988.3,13.1,138,Delhi
2024-12-08T13:00,22.1,35,0.0,987.2,12.3,140,Delhi
2024-12-08T14:00,22.3,36,0.0,986.2,11.7,144,Delhi
2024-12-08T15:00,21.8,38,0.0,985.7,11.3,144,Delhi
2024-12-08T16:00,20.9,41,0.0,985.5,11.9,155,Delhi
2024-12-08T17:00,19.0,50,0.1,985.7,2.9,137,Delhi
2024-12-08T18:00,17.9,56,1.0,986.4,11.4,106,Delhi
2024-12-08T19:00,17.3,61,0.0,986.1,9.5,115,Delhi
2024-12-08T20:00,16.4,59,0.3,986.4,10.6,99,Delhi
2024-12-08T21:00,15.7,65,0.0,986.3,6.8,88,Delhi
2024-12-08T22:00,14.9,72,0.1,987.1,0.9,360,Delhi
2024-12-08T23:00,14.6,72,0.0,987.3,2.0,360,Delhi
2024-12-09T00:00,13.8,72,0.0,986.8,6.3,59,Delhi
2024-12-09T01:00,13.2,76,0.0,986.6,7.6,102,Delhi
2024-12-09T02:00,12.4,82,0.0,986.4,8.7,107,Delhi
2024-12-09T03:00,11.7,86,0.0,986.5,7.7,118,Delhi
2024-12-09T04:00,11.2,89,0.0,986.7,6.0,134,Delhi
2024-12-09T05:00,10.4,91,0.0,987.3,4.3,152,Delhi
2024-12-09T06:00,11.3,85,0.0,988.8,1.1,9,Delhi
2024-12-09T07:00,11.2,86,0.0,989.5,2.0,95,Delhi
2024-12-09T08:00,12.8,77,0.0,990.5,2.6,124,Delhi
2024-12-09T09:00,14.6,70,0.0,991.5,2.0,80,Delhi
2024-12-09T10:00,16.2,64,0.0,992.0,2.2,85,Delhi
2024-12-09T11:00,17.8,58,0.0,991.7,2.0,85,Delhi
2024-12-09T12:00,19.0,52,0.0,990.9,1.4,90,Delhi
2024-12-09T13:00,19.8,47,0.0,990.3,0.4,90,Delhi
2024-12-09T14:00,20.2,43,0.0,989.9,0.9,307,Delhi
2024-12-09T15:00,20.2,42,0.0,989.7,2.2,318,Delhi
2024-12-09T16:00,19.6,44,0.0,989.8,4.2,320,Delhi
2024-12-09T17:00,17.7,54,0.0,990.3,4.2,320,Delhi
2024-12-09T18:00,17.6,51,0.0,991.3,6.5,354,Delhi
2024-12-09T19:00,16.9,56,0.0,992.0,5.8,334,Delhi
2024-12-09T20:00,16.4,58,0.0,992.7,6.6,323,Delhi
2024-12-09T21:00,15.5,61,0.0,993.1,6.6,323,Delhi
2024-12-09T22:00,14.7,62,0.0,993.0,6.1,326,Delhi
2024-12-09T23:00,14.1,63,0.0,992.5,6.3,329,Delhi
2024-12-10T00:00,13.3,66,0.0,992.0,5.8,326,Delhi
2024-12-10T01:00,12.7,69,0.0,991.9,6.1,310,Delhi
2024-12-10T02:00,12.4,69,0.0,991.5,6.9,313,Delhi
2024-12-10T03:00,11.8,69,0.0,991.2,6.9,307,Delhi
2024-12-10T04:00,11.3,71,0.0,991.1,7.2,297,Delhi
2024-12-10T05:00,10.7,74,0.0,991.3,7.3,287,Delhi
2024-12-10T06:00,9.8,86,0.0,992.0,7.0,283,Delhi
2024-12-10T07:00,9.8,85,0.0,992.8,7.6,284,Delhi
2024-12-10T08:00,11.1,79,0.0,993.7,8.9,283,Delhi
2024-12-10T09:00,13.1,70,0.0,994.3,8.2,292,Delhi
2024-12-10T10:00,15.3,61,0.0,994.3,8.1,295,Delhi
2024-12-10T11:00,17.5,51,0.0,993.5,8.6,301,Delhi
2024-12-10T12:00,19.2,35,0.0,992.6,11.1,313,Delhi
2024-12-10T13:00,20.1,22,0.0,991.7,13.0,322,Delhi
2024-12-10T14:00,20.1,21,0.0,990.9,13.0,323,Delhi
2024-12-10T15:00,19.7,22,0.0,990.4,12.9,323,Delhi
2024-12-10T16:00,18.6,26,0.0,990.2,10.6,321,Delhi
2024-12-10T17:00,16.6,33,0.0,990.4,7.4,311,Delhi
2024-12-10T18:00,16.6,36,0.0,991.1,7.3,301,Delhi
2024-12-10T19:00,15.7,38,0.0,991.5,7.2,297,Delhi
2024-12-10T20:00,14.7,42,0.0,992.2,7.0,288,Delhi
2024-12-10T21:00,13.6,46,0.0,992.4,6.6,287,Delhi
2024-12-10T22:00,12.8,48,0.0,992.7,6.7,294,Delhi
2024-12-10T23:00,12.2,50,0.0,992.2,6.9,293,Delhi
2024-12-11T00:00,11.5,51,0.0,991.9,7.1,291,Delhi
2024-12-11T01:00,10.9,53,0.0,991.4,6.8,288,Delhi
2024-12-11T02:00,10.4,53,0.0,991.1,7.5,294,Delhi
2024-12-11T03:00,10.1,52,0.0,991.0,7.9,294,Delhi
2024-12-11T04:00,9.8,51,0.0,990.9,8.0,290,Delhi
2024-12-11T05:00,9.4,52,0.0,991.2,8.5,287,Delhi
